Optical Parameter Monitor
7.0.5319.1035
Delimiter Used: , ','

Start of Measurement , 11/28/2025 14:15:54
Sample Interval , 0.1 s
, PM 220208217
Type, PM100USB
Serialnumber, 1915246
Sensor, S150C
SensorSerialnumber, 220208217
Wavelength / Responsivity, 406 nm

,,,PM 220208217, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/28/2025, 14:15:54.019,1.1792E-06
1, 11/28/2025, 14:15:54.408,1.1785E-06
2, 11/28/2025, 14:15:54.511,1.1788E-06
3, 11/28/2025, 14:15:54.634,1.1793E-06
4, 11/28/2025, 14:15:54.743,1.1783E-06
5, 11/28/2025, 14:15:54.869,1.1793E-06
6, 11/28/2025, 14:15:54.993,1.1787E-06
7, 11/28/2025, 14:15:55.115,1.179E-06
8, 11/28/2025, 14:15:55.240,1.1788E-06
9, 11/28/2025, 14:15:55.362,1.1781E-06
10, 11/28/2025, 14:15:55.489,1.1787E-06
11, 11/28/2025, 14:15:55.611,1.179E-06
12, 11/28/2025, 14:15:55.734,1.1792E-06
13, 11/28/2025, 14:15:55.857,1.1785E-06
14, 11/28/2025, 14:15:55.980,1.178E-06
15, 11/28/2025, 14:15:56.107,1.1787E-06
16, 11/28/2025, 14:15:56.231,1.1781E-06
17, 11/28/2025, 14:15:56.353,1.1783E-06
18, 11/28/2025, 14:15:56.477,1.1778E-06
19, 11/28/2025, 14:15:56.606,1.1781E-06
20, 11/28/2025, 14:15:56.730,1.178E-06
21, 11/28/2025, 14:15:56.853,1.1781E-06
22, 11/28/2025, 14:15:56.976,1.178E-06
23, 11/28/2025, 14:15:57.099,1.1781E-06
24, 11/28/2025, 14:15:57.221,1.1781E-06
25, 11/28/2025, 14:15:57.344,1.1783E-06
26, 11/28/2025, 14:15:57.467,1.1783E-06
27, 11/28/2025, 14:15:57.591,1.1773E-06
28, 11/28/2025, 14:15:57.718,1.1787E-06
29, 11/28/2025, 14:15:57.840,1.178E-06
30, 11/28/2025, 14:15:57.963,1.178E-06
31, 11/28/2025, 14:15:58.085,1.1781E-06
32, 11/28/2025, 14:15:58.208,1.1783E-06
33, 11/28/2025, 14:15:58.332,1.1778E-06
34, 11/28/2025, 14:15:58.454,1.1776E-06
35, 11/28/2025, 14:15:58.577,1.1783E-06
36, 11/28/2025, 14:15:58.699,1.1778E-06
37, 11/28/2025, 14:15:58.822,1.1781E-06
38, 11/28/2025, 14:15:58.945,1.1788E-06
39, 11/28/2025, 14:15:59.068,1.1783E-06
40, 11/28/2025, 14:15:59.191,1.1785E-06
41, 11/28/2025, 14:15:59.315,1.1783E-06
42, 11/28/2025, 14:15:59.438,1.178E-06
43, 11/28/2025, 14:15:59.560,1.1788E-06
44, 11/28/2025, 14:15:59.684,1.1783E-06
45, 11/28/2025, 14:15:59.808,1.1775E-06
46, 11/28/2025, 14:15:59.931,1.1787E-06
47, 11/28/2025, 14:16:00.054,1.1785E-06
48, 11/28/2025, 14:16:00.176,1.1785E-06
49, 11/28/2025, 14:16:00.298,1.1795E-06
50, 11/28/2025, 14:16:00.424,1.1783E-06
51, 11/28/2025, 14:16:00.547,1.1781E-06
52, 11/28/2025, 14:16:00.669,1.1788E-06
53, 11/28/2025, 14:16:00.792,1.1792E-06
54, 11/28/2025, 14:16:00.915,1.1783E-06
55, 11/28/2025, 14:16:01.037,1.1781E-06
56, 11/28/2025, 14:16:01.160,1.1787E-06
57, 11/28/2025, 14:16:01.283,1.1785E-06
58, 11/28/2025, 14:16:01.406,1.1785E-06
59, 11/28/2025, 14:16:01.529,1.1787E-06
60, 11/28/2025, 14:16:01.653,1.1781E-06
61, 11/28/2025, 14:16:01.776,1.178E-06
62, 11/28/2025, 14:16:01.898,1.1783E-06
63, 11/28/2025, 14:16:02.021,1.1783E-06
64, 11/28/2025, 14:16:02.143,1.1783E-06
65, 11/28/2025, 14:16:02.266,1.1783E-06
66, 11/28/2025, 14:16:02.391,1.178E-06
67, 11/28/2025, 14:16:02.515,1.1783E-06
68, 11/28/2025, 14:16:02.637,1.1787E-06
69, 11/28/2025, 14:16:02.759,1.1785E-06
70, 11/28/2025, 14:16:02.883,1.1787E-06
71, 11/28/2025, 14:16:03.004,1.1787E-06
72, 11/28/2025, 14:16:03.127,1.1781E-06
73, 11/28/2025, 14:16:03.251,1.1783E-06
74, 11/28/2025, 14:16:03.374,1.1781E-06
75, 11/28/2025, 14:16:03.496,1.1792E-06
76, 11/28/2025, 14:16:03.618,1.1787E-06
77, 11/28/2025, 14:16:03.741,1.1792E-06
78, 11/28/2025, 14:16:03.864,1.179E-06
79, 11/28/2025, 14:16:03.986,1.1792E-06
80, 11/28/2025, 14:16:04.109,1.1785E-06
81, 11/28/2025, 14:16:04.232,1.1781E-06
82, 11/28/2025, 14:16:04.354,1.1792E-06
83, 11/28/2025, 14:16:04.477,1.179E-06
84, 11/28/2025, 14:16:04.600,1.1787E-06
85, 11/28/2025, 14:16:04.724,1.1792E-06
86, 11/28/2025, 14:16:04.846,1.1793E-06
87, 11/28/2025, 14:16:04.968,1.179E-06
88, 11/28/2025, 14:16:05.091,1.1788E-06
89, 11/28/2025, 14:16:05.215,1.1785E-06
90, 11/28/2025, 14:16:05.338,1.1792E-06
91, 11/28/2025, 14:16:05.461,1.1793E-06
92, 11/28/2025, 14:16:05.584,1.1798E-06
93, 11/28/2025, 14:16:05.712,1.1795E-06
94, 11/28/2025, 14:16:05.835,1.1797E-06
95, 11/28/2025, 14:16:05.958,1.18E-06
96, 11/28/2025, 14:16:06.085,1.18E-06
97, 11/28/2025, 14:16:06.208,1.179E-06
98, 11/28/2025, 14:16:06.331,1.1795E-06
99, 11/28/2025, 14:16:06.456,1.1793E-06
100, 11/28/2025, 14:16:06.581,1.18E-06
101, 11/28/2025, 14:16:06.704,1.1792E-06
102, 11/28/2025, 14:16:06.827,1.1792E-06
103, 11/28/2025, 14:16:06.951,1.1793E-06
104, 11/28/2025, 14:16:07.075,1.1802E-06
105, 11/28/2025, 14:16:07.204,1.1787E-06
106, 11/28/2025, 14:16:07.327,1.1793E-06
107, 11/28/2025, 14:16:07.450,1.1797E-06
108, 11/28/2025, 14:16:07.573,1.1795E-06
109, 11/28/2025, 14:16:07.697,1.1795E-06
110, 11/28/2025, 14:16:07.820,1.179E-06
111, 11/28/2025, 14:16:07.941,1.1793E-06
112, 11/28/2025, 14:16:08.064,1.1792E-06
113, 11/28/2025, 14:16:08.186,1.1795E-06
114, 11/28/2025, 14:16:08.309,1.1795E-06
115, 11/28/2025, 14:16:08.432,1.1795E-06
116, 11/28/2025, 14:16:08.555,1.1802E-06
117, 11/28/2025, 14:16:08.678,1.1802E-06
118, 11/28/2025, 14:16:08.801,1.1795E-06
119, 11/28/2025, 14:16:08.923,1.1797E-06
120, 11/28/2025, 14:16:09.046,1.1805E-06
121, 11/28/2025, 14:16:09.175,1.18E-06
122, 11/28/2025, 14:16:09.299,1.1813E-06
123, 11/28/2025, 14:16:09.429,1.1805E-06
124, 11/28/2025, 14:16:09.552,1.1807E-06
125, 11/28/2025, 14:16:09.674,1.1803E-06
126, 11/28/2025, 14:16:09.797,1.1808E-06
127, 11/28/2025, 14:16:09.921,1.18E-06
128, 11/28/2025, 14:16:10.044,1.1795E-06
129, 11/28/2025, 14:16:10.166,1.1797E-06
130, 11/28/2025, 14:16:10.290,1.1802E-06
131, 11/28/2025, 14:16:10.413,1.1802E-06
132, 11/28/2025, 14:16:10.536,1.1807E-06
133, 11/28/2025, 14:16:10.660,1.18E-06
134, 11/28/2025, 14:16:10.783,1.1807E-06
135, 11/28/2025, 14:16:10.906,1.18E-06
136, 11/28/2025, 14:16:11.029,1.1803E-06
137, 11/28/2025, 14:16:11.151,1.1803E-06
138, 11/28/2025, 14:16:11.274,1.181E-06
139, 11/28/2025, 14:16:11.397,1.1805E-06
140, 11/28/2025, 14:16:11.519,1.1798E-06
141, 11/28/2025, 14:16:11.643,1.1807E-06
142, 11/28/2025, 14:16:11.767,1.1807E-06
143, 11/28/2025, 14:16:11.889,1.1803E-06
144, 11/28/2025, 14:16:12.011,1.1805E-06
145, 11/28/2025, 14:16:12.135,1.18E-06
146, 11/28/2025, 14:16:12.259,1.18E-06
147, 11/28/2025, 14:16:12.381,1.1802E-06
148, 11/28/2025, 14:16:12.503,1.1803E-06
149, 11/28/2025, 14:16:12.626,1.18E-06
150, 11/28/2025, 14:16:12.750,1.1798E-06
151, 11/28/2025, 14:16:12.872,1.1803E-06
152, 11/28/2025, 14:16:12.996,1.1793E-06
153, 11/28/2025, 14:16:13.119,1.1803E-06
154, 11/28/2025, 14:16:13.242,1.1807E-06
155, 11/28/2025, 14:16:13.365,1.1802E-06
156, 11/28/2025, 14:16:13.489,1.181E-06
157, 11/28/2025, 14:16:13.611,1.1807E-06
158, 11/28/2025, 14:16:13.734,1.1805E-06
159, 11/28/2025, 14:16:13.856,1.1797E-06
160, 11/28/2025, 14:16:13.979,1.1808E-06
161, 11/28/2025, 14:16:14.102,1.1808E-06
162, 11/28/2025, 14:16:14.225,1.1808E-06
163, 11/28/2025, 14:16:14.347,1.1802E-06
164, 11/28/2025, 14:16:14.471,1.18E-06
165, 11/28/2025, 14:16:14.594,1.18E-06
166, 11/28/2025, 14:16:14.717,1.1812E-06
167, 11/28/2025, 14:16:14.840,1.1803E-06
